% Vector size : 2075
% Date and time : 20180515_225812
% Time / Accelerometer x / y / z / Magnetic Field x / y / z / Gyroscope x / y / z
41,0.284919,8.877971,4.290541,6.720000,-57.419998,-42.660000,-0.281181,-0.488238,-0.101040,-0.000000,0.000000,9.864495,
43,0.272947,8.873182,4.297723,6.720000,-57.419998,-42.660000,-0.281181,-0.491293,-0.103484,0.000000,-0.000000,9.862975,
45,0.277736,8.858817,4.302512,6.720000,-57.419998,-42.660000,-0.278127,-0.488849,-0.111425,-0.000000,0.000000,9.852279,
47,0.260976,8.861211,4.314483,6.720000,-57.419998,-42.660000,-0.269575,-0.498012,-0.116312,0.000000,-0.000000,9.859205,
49,0.251399,8.865999,4.333637,6.420000,-57.299999,-42.419998,-0.265299,-0.498012,-0.120588,0.000000,0.000000,9.871654,
51,0.237033,8.856422,4.338426,6.420000,-57.299999,-42.419998,-0.264688,-0.504121,-0.126696,0.000000,0.000000,9.864803,
53,0.208302,8.863605,4.328849,6.420000,-57.299999,-42.419998,-0.247584,-0.505953,-0.132805,-0.000000,0.000000,9.866399,
55,0.203513,8.868394,4.333637,6.420000,-57.299999,-42.419998,-0.251860,-0.513284,-0.140136,0.000000,0.000000,9.872703,
57,0.205908,8.849239,4.348003,6.420000,-57.299999,-42.419998,-0.250638,-0.510840,-0.140136,0.000000,0.000000,9.861874,
59,0.181965,8.844451,4.340820,6.420000,-57.299999,-42.419998,-0.239032,-0.512062,-0.149909,-0.000000,-0.000000,9.853940,
61,0.160416,8.839663,4.328849,6.420000,-57.299999,-42.419998,-0.235977,-0.512673,-0.157240,0.000000,0.000000,9.843998,
63,0.160416,8.839663,4.336032,6.420000,-57.299999,-42.419998,-0.227425,-0.513284,-0.159683,-0.000000,0.000000,9.847158,
65,0.153234,8.825297,4.312089,6.420000,-57.299999,-42.419998,-0.233534,-0.509619,-0.167014,-0.000000,0.000000,9.823618,
67,0.119714,8.842057,4.309695,6.420000,-57.299999,-42.419998,-0.220706,-0.510840,-0.170068,-0.000000,0.000000,9.837163,
69,0.110137,8.839663,4.316877,5.940000,-56.879997,-42.239998,-0.223149,-0.508397,-0.175566,-0.000000,0.000000,9.838048,
71,0.102954,8.827691,4.304906,5.940000,-56.879997,-42.239998,-0.209710,-0.510229,-0.178620,0.000000,0.000000,9.821962,
73,0.090982,8.818114,4.312089,5.940000,-56.879997,-42.239998,-0.212154,-0.507175,-0.186561,0.000000,0.000000,9.816390,
75,0.093377,8.832479,4.309695,5.940000,-56.879997,-42.239998,-0.200547,-0.504121,-0.189616,0.000000,0.000000,9.828269,
77,0.102954,8.834874,4.321666,5.940000,-56.879997,-42.239998,-0.202380,-0.505343,-0.187783,0.000000,-0.000000,9.835772,
79,0.074223,8.839663,4.312089,5.940000,-56.879997,-42.239998,-0.196882,-0.499845,-0.191448,-0.000000,0.000000,9.835611,
81,0.074223,8.837268,4.336032,5.940000,-56.879997,-42.239998,-0.186497,-0.496180,-0.195113,0.000000,-0.000000,9.843983,
83,0.081405,8.842057,4.333637,5.940000,-56.879997,-42.239998,-0.184054,-0.495569,-0.195724,0.000000,-0.000000,9.847284,
86,0.079011,8.822903,4.345609,5.940000,-56.879997,-42.239998,-0.188330,-0.488849,-0.198168,0.000000,-0.000000,9.835353,
87,0.079011,8.808537,4.345609,5.940000,-56.879997,-42.239998,-0.174280,-0.483351,-0.200000,0.000000,0.000000,9.822469,
90,0.090982,8.803748,4.336032,5.220000,-57.000000,-42.299999,-0.174891,-0.477854,-0.200000,-0.000000,0.000000,9.814044,
92,0.081405,8.796566,4.333637,5.220000,-57.000000,-42.299999,-0.165117,-0.472356,-0.203055,0.000000,0.000000,9.806458,
93,0.064645,8.803748,4.355186,5.220000,-57.000000,-42.299999,-0.160841,-0.462582,-0.203055,0.000000,0.000000,9.822312,
95,0.086194,8.810931,4.364763,5.220000,-57.000000,-42.299999,-0.156565,-0.452197,-0.204887,0.000000,-0.000000,9.833162,
97,0.086194,8.803748,4.362369,5.220000,-57.000000,-42.299999,-0.151678,-0.449754,-0.207331,-0.000000,-0.000000,9.825664,
99,0.095771,8.798960,4.357580,5.220000,-57.000000,-42.299999,-0.148013,-0.440591,-0.203666,0.000000,0.000000,9.819337,
101,0.110137,8.810931,4.357580,5.220000,-57.000000,-42.299999,-0.136406,-0.436315,-0.206720,0.000000,0.000000,9.830216,
103,0.117319,8.803748,4.364763,5.220000,-57.000000,-42.299999,-0.129687,-0.422265,-0.208552,0.000000,0.000000,9.827050,
106,0.138868,8.798960,4.398283,5.220000,-57.000000,-42.299999,-0.130908,-0.421654,-0.210385,0.000000,-0.000000,9.837981,
107,0.136474,8.798960,4.412649,5.220000,-57.000000,-42.299999,-0.119302,-0.406382,-0.212218,-0.000000,-0.000000,9.844378,
109,0.136474,8.813326,4.410254,4.920000,-56.639999,-42.299999,-0.113193,-0.393554,-0.216494,0.000000,-0.000000,9.856150,
111,0.134079,8.806143,4.429409,4.920000,-56.639999,-42.299999,-0.102809,-0.391111,-0.217105,0.000000,0.000000,9.858285,
113,0.131685,8.801354,4.434197,4.920000,-56.639999,-42.299999,-0.097922,-0.380115,-0.220770,0.000000,0.000000,9.856130,
115,0.119714,8.806143,4.446168,4.920000,-56.639999,-42.299999,-0.084483,-0.371563,-0.225657,0.000000,-0.000000,9.865643,
117,0.112531,8.803748,4.460534,4.920000,-56.639999,-42.299999,-0.075320,-0.355681,-0.228711,0.000000,0.000000,9.869905,
119,0.112531,8.810931,4.458140,4.920000,-56.639999,-42.299999,-0.069211,-0.347128,-0.234209,0.000000,0.000000,9.875231,
121,0.102954,8.827691,4.472506,4.920000,-56.639999,-42.299999,-0.061881,-0.335522,-0.237874,0.000000,0.000000,9.896566,
123,0.095771,8.839663,4.467717,4.920000,-56.639999,-42.299999,-0.049052,-0.326359,-0.241539,0.000000,0.000000,9.905013,
126,0.088588,8.849239,4.474900,4.920000,-56.639999,-42.299999,-0.034392,-0.320250,-0.243983,-0.000000,0.000000,9.916735,
127,0.086194,8.839663,4.489265,4.920000,-56.639999,-42.299999,-0.025840,-0.304979,-0.251313,0.000000,0.000000,9.914664,
129,0.079011,8.834874,4.498842,4.200000,-56.520000,-42.899998,-0.016677,-0.292151,-0.253146,0.000000,-0.000000,9.914677,
131,0.064645,8.827691,4.517997,4.200000,-56.520000,-42.899998,-0.007514,-0.285431,-0.257422,-0.000000,0.000000,9.916885,
133,0.038308,8.849239,4.510814,4.200000,-56.520000,-42.899998,0.007147,-0.268327,-0.264141,0.000000,0.000000,9.932671,
135,0.038308,8.863605,4.491660,4.200000,-56.520000,-42.899998,0.021808,-0.256720,-0.267806,0.000000,0.000000,9.936799,
137,0.028731,8.870789,4.498842,4.200000,-56.520000,-42.899998,0.034636,-0.243892,-0.270861,0.000000,0.000000,9.946423,
139,0.014366,8.877971,4.491660,4.200000,-56.520000,-42.899998,0.039523,-0.239005,-0.272082,0.000000,0.000000,9.949552,
141,0.011971,8.894731,4.472506,4.200000,-56.520000,-42.899998,0.054795,-0.226788,-0.274526,0.000000,0.000000,9.955887,
143,0.004789,8.909097,4.477294,4.200000,-56.520000,-42.899998,0.070677,-0.213349,-0.276358,0.000000,0.000000,9.970867,
146,-0.016760,8.913885,4.467717,4.200000,-56.520000,-42.899998,0.089003,-0.211516,-0.276358,-0.000000,0.000000,9.970862,
147,-0.028731,8.923462,4.460534,4.200000,-56.520000,-42.899998,0.089003,-0.200521,-0.280024,0.000000,0.000000,9.976240,
149,-0.045491,8.921068,4.415043,4.320000,-56.279999,-43.020000,0.102442,-0.185860,-0.279413,0.000000,-0.000000,9.953900,
151,-0.050280,8.921068,4.393494,4.320000,-56.279999,-43.020000,0.109772,-0.181584,-0.280024,0.000000,0.000000,9.944384,
153,-0.081405,8.930645,4.398283,4.320000,-56.279999,-43.020000,0.118325,-0.177919,-0.281245,0.000000,0.000000,9.955297,
155,-0.143656,8.906702,4.556305,4.320000,-56.279999,-43.020000,0.129931,-0.173032,-0.279413,0.000000,0.000000,10.005493,
157,-0.160416,8.909097,4.608979,4.320000,-56.279999,-43.020000,0.127488,-0.155928,-0.278802,-0.000000,-0.000000,10.031971,
159,-0.158022,8.925857,4.558699,4.320000,-56.279999,-43.020000,0.121990,-0.142489,-0.281245,-0.000000,0.000000,10.023853,
161,-0.148445,8.952193,4.434197,4.320000,-56.279999,-43.020000,0.107329,-0.120497,-0.284300,0.000000,-0.000001,9.991292,
163,-0.148445,8.978531,4.324060,4.320000,-56.279999,-43.020000,0.099999,-0.107669,-0.287965,0.000000,0.000000,9.966622,
166,-0.186753,8.995291,4.206741,4.320000,-56.279999,-43.020000,0.098166,-0.103393,-0.287354,0.000000,-0.000000,9.932109,
167,-0.201119,8.992896,4.158855,4.320000,-56.279999,-43.020000,0.081673,-0.107058,-0.284300,0.000000,0.000000,9.910030,
169,-0.244216,8.985713,4.137307,4.500000,-56.459999,-43.320000,0.079229,-0.110113,-0.280635,0.000000,-0.000000,9.895453,
171,-0.241822,8.983319,4.118153,4.500000,-56.459999,-43.320000,0.079229,-0.116832,-0.270861,0.000000,-0.000000,9.885224,
179,-0.246610,8.992896,4.115758,4.500000,-56.459999,-43.320000,0.074953,-0.121108,-0.265974,0.000000,0.000000,9.893051,
180,-0.275342,8.995291,4.156461,4.500000,-56.459999,-43.320000,0.081673,-0.130882,-0.256200,0.000000,0.000000,9.912983,
180,-0.304073,9.021627,4.197164,4.500000,-56.459999,-43.320000,0.079229,-0.138823,-0.243372,0.000000,0.000000,9.954819,
180,-0.308861,9.024022,4.230684,4.500000,-56.459999,-43.320000,0.081062,-0.138213,-0.239707,0.000000,-0.000000,9.971313,
181,-0.325621,9.055147,4.283358,4.500000,-56.459999,-43.320000,0.085338,-0.141267,-0.230544,0.000000,-0.000000,10.022419,
183,-0.328016,9.071907,4.314483,4.500000,-56.459999,-43.320000,0.087170,-0.136991,-0.218326,0.000000,-0.000000,10.050962,
186,-0.332804,9.074302,4.295329,4.500000,-56.459999,-43.320000,0.077397,-0.128439,-0.215272,-0.000000,0.000000,10.045077,
187,-0.325621,9.062330,4.288146,4.500000,-56.459999,-43.320000,0.078618,-0.126606,-0.209163,0.000000,0.000000,10.030954,
